age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,max_monthly_emi,emi_eligibility
42,Female,Single,Post Graduate,48600.0,Private,10.4,Startup,Family,0.0,1,0,0.0,0.0,1560.0,6190.0,3230.0,Yes,8900.0,729.0,80900.0,84000.0,Vehicle EMI,687800.0,55,20350.0,Eligible
38,Male,Single,Graduate,61600.0,Self-employed,6.4,Government,Rented,8700.0,2,0,0.0,0.0,3410.0,7250.0,3820.0,Yes,5600.0,657.0,361400.0,67000.0,Vehicle EMI,398700.0,68,16800.0,Eligible
51,Male,Single,Graduate,45700.0,Private,23.9,Government,Own,0.0,1,0,0.0,0.0,1650.0,7960.0,3860.0,No,0.0,592.0,108900.0,42900.0,Vehicle EMI,134400.0,59,19230.0,High_Risk
28,Female,Single,Post Graduate,37900.0,Private,3.8,Government,Rented,10600.0,5,3,7970.0,4670.0,1270.0,10180.0,2850.0,Yes,5200.0,692.0,113100.0,65400.0,Personal Loan EMI,562500.0,19,500.0,Not_Eligible
26,Female,Married,High School,53900.0,Self-employed,1.7,MNC,Rented,5800.0,2,0,0.0,0.0,2660.0,6550.0,2350.0,No,0.0,715.0,194600.0,156900.0,E-commerce Shopping EMI,92600.0,20,17620.0,Eligible
59,Male,Married,Professional,66000.0,Private,20.1,Startup,Family,0.0,7,5,4680.0,7750.0,2050.0,14900.0,3520.0,Yes,11500.0,634.0,238300.0,63900.0,Vehicle EMI,493100.0,49,13750.0,High_Risk
36,Male,Married,Post Graduate,46700.0,Private,6.0,Government,Family,0.0,6,4,2970.0,11030.0,2860.0,8700.0,3990.0,Yes,9400.0,482.0,84100.0,10000.0,Education EMI,248900.0,10,3170.0,Not_Eligible
26,Male,Married,Post Graduate,92000.0,Government,1.0,SME,Own,0.0,8,6,2130.0,11090.0,7070.0,22560.0,3430.0,No,0.0,515.0,532600.0,96800.0,Personal Loan EMI,269700.0,42,19920.0,Not_Eligible
49,Male,Married,Post Graduate,66200.0,Private,6.1,MNC,Family,0.0,3,1,150.0,0.0,3200.0,9170.0,4010.0,No,0.0,516.0,87300.0,141400.0,Home Appliances EMI,160200.0,12,23820.0,Not_Eligible
39,Male,Married,Post Graduate,77500.0,Private,10.6,Startup,Rented,18400.0,5,3,5910.0,10050.0,2800.0,11510.0,5150.0,No,0.0,612.0,329300.0,110300.0,Education EMI,167800.0,39,13040.0,High_Risk
33,Male,Single,Graduate,54200.0,Private,5.2,SME,Rented,7500.0,1,0,0.0,0.0,3490.0,9830.0,4210.0,Yes,8100.0,503.0,292000.0,78600.0,Personal Loan EMI,559800.0,40,9190.0,Not_Eligible
40,Female,Married,Graduate,73600.0,Self-employed,5.2,SME,Family,0.0,1,0,0.0,0.0,3010.0,9120.0,3350.0,No,0.0,680.0,163400.0,73300.0,Education EMI,312500.0,40,33810.0,Eligible
41,Female,Married,Post Graduate,48500.0,Government,8.7,MNC,Rented,7100.0,3,1,2880.0,0.0,3470.0,7060.0,2130.0,No,0.0,812.0,121500.0,10400.0,Home Appliances EMI,54700.0,6,14780.0,Eligible
47,Female,Single,High School,32800.0,Private,16.5,Startup,Rented,6000.0,3,2,3660.0,3500.0,2470.0,5630.0,2320.0,Yes,7400.0,489.0,177600.0,58100.0,Personal Loan EMI,394500.0,20,1060.0,Not_Eligible
58,Male,Single,Graduate,45900.0,Government,12.8,MNC,Rented,10600.0,7,6,1330.0,12530.0,2760.0,10640.0,1920.0,Yes,10800.0,711.0,165100.0,80100.0,Personal Loan EMI,81000.0,51,500.0,Not_Eligible
56,Female,Married,Graduate,73900.0,Private,16.4,Government,Rented,19900.0,2,0,0.0,0.0,5370.0,10450.0,2410.0,No,0.0,759.0,325100.0,191500.0,Education EMI,155100.0,35,20360.0,Eligible
54,Female,Married,Graduate,36500.0,Private,10.8,SME,Rented,4800.0,4,3,3500.0,7340.0,1210.0,6660.0,2930.0,Yes,3600.0,577.0,146800.0,28200.0,E-commerce Shopping EMI,31200.0,3,3690.0,Not_Eligible
42,Male,Married,Post Graduate,61300.0,Self-employed,13.6,MNC,Own,0.0,4,2,5020.0,2860.0,2920.0,12870.0,5040.0,Yes,10600.0,665.0,45300.0,21100.0,Vehicle EMI,1014600.0,80,11490.0,High_Risk
45,Male,Single,Professional,73500.0,Government,13.4,Startup,Own,0.0,5,3,580.0,3750.0,5260.0,13660.0,4560.0,Yes,9500.0,587.0,212000.0,214600.0,Vehicle EMI,626900.0,60,21630.0,High_Risk
29,Male,Married,Post Graduate,87900.0,Private,5.0,Startup,Rented,21900.0,8,6,3540.0,4930.0,2780.0,17290.0,7330.0,No,0.0,736.0,151500.0,164500.0,Education EMI,484500.0,46,17250.0,Eligible
45,Male,Single,High School,69400.0,Private,18.3,Government,Own,0.0,6,5,810.0,10380.0,2100.0,11500.0,4590.0,Yes,6800.0,584.0,201500.0,189700.0,Vehicle EMI,696100.0,35,18440.0,High_Risk
49,Male,Married,Graduate,41700.0,Private,19.6,MNC,Own,0.0,5,3,7370.0,9910.0,2370.0,8350.0,3520.0,Yes,8900.0,613.0,22400.0,104600.0,Vehicle EMI,195500.0,50,780.0,Not_Eligible
56,Male,Married,Post Graduate,45600.0,Private,17.0,Startup,Rented,9400.0,3,2,3480.0,8470.0,1580.0,10280.0,1250.0,No,0.0,620.0,30500.0,119400.0,Education EMI,454800.0,48,6330.0,Not_Eligible
26,Female,Married,Graduate,126700.0,Self-employed,2.4,MNC,Rented,17000.0,4,3,3500.0,9940.0,6940.0,20070.0,12460.0,Yes,9100.0,661.0,400800.0,260600.0,Vehicle EMI,293700.0,31,22960.0,Eligible
56,Female,Single,Graduate,121200.0,Private,11.3,Startup,Own,0.0,8,6,6120.0,13820.0,8310.0,18010.0,8940.0,No,0.0,538.0,560400.0,160200.0,Vehicle EMI,1068400.0,12,33670.0,Not_Eligible
43,Female,Married,Graduate,38000.0,Private,16.8,Government,Rented,4800.0,6,5,6580.0,8940.0,840.0,8670.0,3310.0,No,0.0,617.0,167500.0,3500.0,Education EMI,490000.0,44,3130.0,Not_Eligible
28,Female,Married,Post Graduate,43900.0,Government,3.8,SME,Own,0.0,2,1,6390.0,0.0,1840.0,9390.0,2860.0,Yes,3100.0,622.0,196300.0,11900.0,Vehicle EMI,1451000.0,12,9140.0,Not_Eligible
60,Female,Married,Post Graduate,81500.0,Self-employed,25.8,SME,Own,0.0,6,4,6820.0,6180.0,1710.0,14830.0,7940.0,Yes,17800.0,716.0,301700.0,140900.0,Education EMI,278100.0,47,19140.0,Eligible
41,Male,Single,Graduate,34100.0,Private,5.4,SME,Family,0.0,3,1,7050.0,0.0,840.0,7920.0,2250.0,No,0.0,761.0,184400.0,25800.0,Education EMI,58200.0,14,11180.0,Eligible
39,Female,Single,Graduate,47800.0,Self-employed,10.0,SME,Family,0.0,7,5,1020.0,11560.0,3670.0,11630.0,4400.0,No,0.0,660.0,152700.0,137300.0,E-commerce Shopping EMI,41000.0,9,9140.0,Eligible
31,Female,Single,Graduate,48600.0,Private,4.9,MNC,Family,0.0,8,6,1340.0,1460.0,3620.0,14100.0,3120.0,No,0.0,640.0,181700.0,84900.0,E-commerce Shopping EMI,72500.0,6,12700.0,High_Risk
27,Male,Married,Post Graduate,62500.0,Self-employed,1.4,Government,Rented,10100.0,5,3,540.0,10740.0,1350.0,9910.0,5140.0,Yes,10600.0,542.0,192900.0,5900.0,Vehicle EMI,1371900.0,80,5420.0,Not_Eligible
27,Male,Single,Post Graduate,80700.0,Government,1.3,SME,Rented,11600.0,7,6,3000.0,3500.0,4190.0,18330.0,5670.0,No,0.0,794.0,132100.0,227300.0,E-commerce Shopping EMI,130500.0,18,19830.0,Eligible
34,Male,Single,Post Graduate,98900.0,Government,10.4,SME,Own,0.0,6,4,2830.0,5670.0,4270.0,13570.0,4490.0,Yes,5000.0,587.0,144700.0,153400.0,Vehicle EMI,1288900.0,26,36220.0,Not_Eligible
35,Male,Single,Professional,51600.0,Private,3.6,Government,Rented,10500.0,1,0,0.0,0.0,3150.0,7430.0,2580.0,Yes,4900.0,760.0,298000.0,78600.0,Education EMI,483900.0,8,10950.0,Not_Eligible
41,Female,Married,Graduate,44800.0,Self-employed,8.5,Startup,Own,0.0,8,6,1190.0,9550.0,3150.0,11370.0,1660.0,No,0.0,639.0,74400.0,37500.0,Home Appliances EMI,283700.0,11,10690.0,Not_Eligible
46,Male,Single,Post Graduate,78100.0,Private,8.5,SME,Own,0.0,8,6,4010.0,11840.0,2640.0,13780.0,2940.0,No,0.0,506.0,353900.0,69500.0,Education EMI,198100.0,27,17930.0,Not_Eligible
60,Male,Single,Post Graduate,101400.0,Private,24.2,MNC,Family,0.0,1,0,0.0,0.0,4130.0,14750.0,8070.0,No,0.0,731.0,199400.0,264000.0,E-commerce Shopping EMI,173000.0,5,50000.0,Eligible
53,Male,Married,Graduate,59200.0,Self-employed,11.2,Government,Own,0.0,7,5,4420.0,3330.0,2260.0,14420.0,1880.0,No,0.0,692.0,90100.0,120800.0,Vehicle EMI,781400.0,35,17690.0,Not_Eligible
42,Male,Single,Post Graduate,91000.0,Government,6.0,Startup,Own,0.0,5,4,3260.0,13580.0,2620.0,12400.0,5990.0,Yes,20100.0,735.0,476400.0,262100.0,Education EMI,329200.0,10,20040.0,Not_Eligible
57,Female,Single,Graduate,62700.0,Private,17.3,SME,Rented,14000.0,4,2,4440.0,4510.0,1540.0,13890.0,3220.0,Yes,8400.0,611.0,300700.0,177800.0,Home Appliances EMI,183200.0,12,7550.0,Not_Eligible
45,Male,Married,Post Graduate,64700.0,Private,14.1,Government,Own,0.0,5,3,5460.0,770.0,2360.0,12000.0,4880.0,Yes,10900.0,673.0,368300.0,146400.0,Home Appliances EMI,165700.0,15,16930.0,Eligible
40,Female,Single,Graduate,47800.0,Self-employed,9.1,Government,Rented,6300.0,7,5,3280.0,500.0,2190.0,13210.0,3060.0,No,0.0,793.0,152100.0,28500.0,Vehicle EMI,1235100.0,76,12920.0,Not_Eligible
32,Female,Married,Professional,43100.0,Private,4.3,SME,Rented,7600.0,2,0,0.0,0.0,3300.0,7980.0,2610.0,No,0.0,782.0,129600.0,107700.0,Vehicle EMI,1411600.0,18,12700.0,Not_Eligible
40,Female,Married,Post Graduate,42000.0,Private,10.6,Government,Own,0.0,3,2,6730.0,9360.0,1010.0,8140.0,3900.0,No,0.0,538.0,25500.0,100.0,Home Appliances EMI,139400.0,18,6120.0,Not_Eligible
26,Female,Married,High School,38600.0,Private,3.1,MNC,Family,0.0,6,4,7710.0,13540.0,1270.0,8210.0,1750.0,Yes,6000.0,544.0,231200.0,71300.0,Vehicle EMI,1397700.0,58,500.0,Not_Eligible
30,Female,Married,High School,55500.0,Private,6.5,SME,Own,0.0,2,1,2610.0,0.0,1150.0,9600.0,2670.0,Yes,13700.0,596.0,242300.0,21100.0,Vehicle EMI,1109100.0,49,12400.0,Not_Eligible
59,Female,Married,Graduate,69900.0,Government,16.5,SME,Rented,13100.0,7,6,4710.0,2230.0,1700.0,13310.0,2270.0,No,0.0,850.0,42200.0,36900.0,Education EMI,471000.0,14,25000.0,Not_Eligible
32,Female,Married,Graduate,53000.0,Private,2.8,MNC,Family,0.0,2,0,0.0,0.0,2330.0,7830.0,3210.0,No,0.0,630.0,290000.0,122300.0,Education EMI,258500.0,12,18350.0,Not_Eligible
45,Male,Single,High School,38700.0,Private,19.4,SME,Rented,9300.0,8,6,2760.0,10700.0,2900.0,10750.0,980.0,No,0.0,617.0,187000.0,106500.0,Vehicle EMI,626400.0,76,870.0,Not_Eligible
28,Male,Married,Professional,64500.0,Private,1.6,SME,Own,0.0,4,3,5330.0,9680.0,3030.0,12550.0,2540.0,No,0.0,727.0,75600.0,48000.0,Vehicle EMI,119100.0,80,17200.0,Eligible
46,Female,Single,Graduate,40700.0,Private,6.4,Government,Own,0.0,4,3,5100.0,2040.0,2570.0,9110.0,1470.0,No,0.0,624.0,200000.0,90600.0,Personal Loan EMI,518000.0,27,10040.0,Not_Eligible
60,Male,Single,Graduate,47600.0,Private,17.5,Government,Rented,11000.0,5,3,2440.0,8270.0,2300.0,11110.0,4280.0,No,0.0,611.0,65000.0,123900.0,Home Appliances EMI,252900.0,17,4610.0,Not_Eligible
41,Female,Single,Post Graduate,55500.0,Self-employed,10.3,SME,Own,0.0,1,0,0.0,0.0,2590.0,8100.0,5300.0,No,0.0,850.0,126100.0,154100.0,Personal Loan EMI,195800.0,28,21930.0,Eligible
29,Male,Married,Post Graduate,52100.0,Private,5.5,MNC,Family,0.0,3,2,1530.0,2870.0,3300.0,8240.0,3720.0,No,0.0,656.0,37900.0,34000.0,E-commerce Shopping EMI,55600.0,3,19710.0,High_Risk
25,Female,Single,Graduate,34400.0,Private,2.2,MNC,Own,0.0,2,0,0.0,0.0,820.0,6650.0,1770.0,No,0.0,568.0,70900.0,96100.0,E-commerce Shopping EMI,92800.0,13,10860.0,High_Risk
52,Male,Single,High School,50200.0,Private,11.5,Startup,Rented,14700.0,8,6,5970.0,11540.0,1970.0,14740.0,2320.0,No,0.0,722.0,34900.0,102600.0,Education EMI,233400.0,11,500.0,Not_Eligible
28,Male,Single,Graduate,47900.0,Private,3.7,Startup,Rented,5900.0,7,5,120.0,5100.0,3620.0,13370.0,3390.0,Yes,9800.0,578.0,143900.0,21500.0,Home Appliances EMI,180800.0,12,3010.0,Not_Eligible
36,Male,Married,Post Graduate,82700.0,Private,9.9,SME,Family,0.0,1,0,0.0,0.0,6000.0,14140.0,4690.0,No,0.0,574.0,437900.0,66600.0,Personal Loan EMI,834400.0,29,34760.0,High_Risk
55,Male,Married,High School,41100.0,Private,18.8,Startup,Own,0.0,7,5,6930.0,14920.0,2100.0,11800.0,3860.0,Yes,8100.0,740.0,53500.0,51800.0,Personal Loan EMI,513000.0,20,500.0,Not_Eligible
44,Male,Single,Graduate,73700.0,Private,18.5,SME,Rented,16500.0,4,2,2900.0,3030.0,1700.0,11370.0,5570.0,No,0.0,625.0,323600.0,115900.0,E-commerce Shopping EMI,128100.0,16,19590.0,High_Risk
56,Female,Married,Graduate,94400.0,Government,18.4,Government,Rented,17700.0,3,1,4920.0,0.0,2320.0,16520.0,9180.0,No,0.0,739.0,203700.0,208500.0,Vehicle EMI,96200.0,50,31100.0,Eligible
56,Female,Single,Professional,57700.0,Private,19.2,Startup,Rented,6500.0,6,5,5020.0,13750.0,3800.0,10660.0,4170.0,Yes,14300.0,549.0,140700.0,83800.0,Home Appliances EMI,216000.0,20,500.0,Not_Eligible
48,Male,Single,Post Graduate,72500.0,Self-employed,13.9,Startup,Rented,11600.0,4,2,1350.0,12470.0,1880.0,11920.0,5430.0,No,0.0,630.0,390600.0,147900.0,Home Appliances EMI,293000.0,36,18130.0,High_Risk
58,Male,Single,Post Graduate,113800.0,Self-employed,14.4,SME,Own,0.0,1,0,0.0,0.0,5630.0,16190.0,9200.0,No,0.0,812.0,127600.0,161300.0,E-commerce Shopping EMI,23700.0,23,50000.0,Eligible
26,Male,Married,Graduate,29800.0,Private,1.6,Startup,Rented,6700.0,5,3,920.0,10390.0,2300.0,7650.0,1780.0,Yes,6000.0,667.0,155000.0,44500.0,Education EMI,100600.0,41,500.0,Not_Eligible
33,Female,Married,Post Graduate,47200.0,Private,4.5,SME,Rented,13900.0,4,2,940.0,10950.0,3370.0,11110.0,1990.0,Yes,8200.0,708.0,76300.0,88800.0,Personal Loan EMI,577600.0,37,500.0,Not_Eligible
34,Male,Single,Graduate,111900.0,Government,6.3,MNC,Rented,28200.0,4,3,2330.0,7150.0,6090.0,20220.0,6880.0,Yes,23500.0,688.0,541700.0,219200.0,Vehicle EMI,490500.0,22,11010.0,Not_Eligible
57,Male,Married,Graduate,65200.0,Private,17.6,MNC,Own,0.0,5,3,5630.0,960.0,4050.0,12180.0,5550.0,No,0.0,812.0,199600.0,69900.0,Vehicle EMI,979500.0,55,25290.0,Eligible
47,Male,Married,Post Graduate,73800.0,Private,19.7,MNC,Own,0.0,6,4,7130.0,5870.0,3580.0,11410.0,7350.0,Yes,17900.0,610.0,340800.0,58100.0,E-commerce Shopping EMI,154600.0,12,12000.0,High_Risk
34,Male,Married,Graduate,34500.0,Private,4.9,Government,Own,0.0,5,4,430.0,2010.0,1810.0,7680.0,2840.0,Yes,5100.0,760.0,190600.0,58200.0,Education EMI,203300.0,26,7800.0,High_Risk
32,Female,Married,Graduate,55000.0,Self-employed,6.4,Startup,Rented,15900.0,5,3,4000.0,10160.0,1330.0,11910.0,4170.0,No,0.0,559.0,33600.0,23900.0,Home Appliances EMI,272200.0,17,3740.0,Not_Eligible
53,Male,Married,Graduate,60200.0,Private,17.7,Government,Family,0.0,8,6,630.0,14910.0,1760.0,16240.0,4770.0,No,0.0,733.0,226500.0,27100.0,Vehicle EMI,1325300.0,44,16530.0,Not_Eligible
55,Female,Single,High School,42200.0,Government,11.7,Government,Rented,6600.0,5,3,4860.0,9980.0,1310.0,7950.0,3000.0,No,0.0,585.0,243100.0,113100.0,Vehicle EMI,1095100.0,22,4710.0,Not_Eligible
25,Female,Single,Graduate,53400.0,Self-employed,2.5,Startup,Rented,10800.0,6,5,7930.0,13060.0,3880.0,12620.0,4600.0,No,0.0,700.0,192400.0,10000.0,Vehicle EMI,1277800.0,33,500.0,Not_Eligible
38,Male,Married,Professional,34400.0,Private,5.2,MNC,Rented,9000.0,4,2,5860.0,12420.0,2670.0,9150.0,1980.0,No,0.0,693.0,89200.0,30500.0,Vehicle EMI,403100.0,14,500.0,Not_Eligible
44,Female,Single,High School,75400.0,Self-employed,11.8,Startup,Rented,18300.0,1,0,0.0,0.0,3820.0,11590.0,6410.0,No,0.0,850.0,341600.0,217600.0,Vehicle EMI,344700.0,76,21660.0,Eligible
33,Female,Married,Graduate,90300.0,Private,9.0,SME,Own,0.0,7,5,6240.0,2800.0,7190.0,20310.0,7060.0,Yes,13000.0,678.0,77100.0,110200.0,Vehicle EMI,1108500.0,35,17810.0,Not_Eligible
51,Female,Married,Graduate,37000.0,Private,16.7,MNC,Rented,9200.0,2,0,0.0,0.0,1920.0,5720.0,1590.0,No,0.0,850.0,169500.0,110200.0,Vehicle EMI,933300.0,24,13830.0,Not_Eligible
52,Female,Single,Graduate,58800.0,Self-employed,10.2,SME,Own,0.0,1,0,0.0,0.0,3570.0,5640.0,1340.0,No,0.0,483.0,227700.0,89300.0,Education EMI,322400.0,37,25840.0,Not_Eligible
55,Female,Married,Graduate,42200.0,Private,23.2,SME,Family,0.0,2,1,1940.0,0.0,3270.0,7470.0,1200.0,No,0.0,570.0,136300.0,124900.0,Education EMI,370100.0,8,15950.0,Not_Eligible
53,Female,Married,Graduate,63600.0,Government,24.0,Government,Own,0.0,5,4,490.0,4200.0,3180.0,15370.0,4040.0,No,0.0,668.0,96500.0,126000.0,Personal Loan EMI,592700.0,37,22520.0,Eligible
55,Male,Married,High School,48800.0,Private,24.4,Startup,Rented,14400.0,7,6,1820.0,1180.0,3460.0,12560.0,3850.0,No,0.0,734.0,282800.0,109900.0,Home Appliances EMI,240000.0,32,7530.0,High_Risk
38,Male,Single,Graduate,48000.0,Private,10.3,SME,Own,0.0,4,2,2980.0,3940.0,3250.0,8480.0,2780.0,Yes,9000.0,670.0,69200.0,49100.0,Personal Loan EMI,681600.0,26,10780.0,Not_Eligible
35,Female,Married,Graduate,68900.0,Private,11.4,Startup,Family,0.0,4,2,3660.0,3650.0,2030.0,13430.0,5000.0,Yes,11600.0,563.0,238400.0,202500.0,E-commerce Shopping EMI,54400.0,23,16440.0,High_Risk
36,Male,Married,Post Graduate,81800.0,Private,11.4,MNC,Rented,12100.0,1,0,0.0,0.0,5370.0,9930.0,4090.0,Yes,6600.0,751.0,330000.0,202800.0,Vehicle EMI,1006400.0,40,22070.0,High_Risk
55,Female,Married,Graduate,35500.0,Private,8.5,Government,Rented,4700.0,7,5,2840.0,14680.0,1260.0,10740.0,1180.0,Yes,4200.0,615.0,119500.0,87600.0,Home Appliances EMI,100500.0,14,500.0,Not_Eligible
48,Female,Single,Graduate,89400.0,Private,11.0,SME,Own,0.0,1,0,0.0,0.0,6150.0,15450.0,2790.0,No,0.0,631.0,470200.0,13400.0,Education EMI,304700.0,17,35460.0,High_Risk
36,Female,Married,Post Graduate,65000.0,Private,5.4,MNC,Rented,11800.0,1,0,0.0,0.0,3410.0,7990.0,2400.0,No,0.0,640.0,283500.0,65200.0,Personal Loan EMI,125200.0,32,22650.0,High_Risk
50,Female,Married,Professional,45000.0,Self-employed,7.6,Government,Rented,9200.0,6,4,6730.0,7170.0,3040.0,10740.0,1820.0,No,0.0,643.0,51600.0,54300.0,Personal Loan EMI,993700.0,48,3820.0,Not_Eligible
33,Male,Married,Graduate,52400.0,Private,2.2,SME,Rented,5500.0,1,0,0.0,0.0,1700.0,5190.0,4080.0,Yes,3300.0,727.0,126500.0,32900.0,E-commerce Shopping EMI,134900.0,15,17990.0,Eligible
34,Male,Married,Graduate,45700.0,Government,4.2,Government,Own,0.0,3,1,3340.0,0.0,1900.0,6710.0,1230.0,No,0.0,700.0,227400.0,108200.0,Vehicle EMI,1421100.0,64,18150.0,Not_Eligible
25,Female,Married,Post Graduate,56600.0,Private,1.8,MNC,Own,0.0,5,4,3050.0,5280.0,1330.0,9660.0,1460.0,Yes,4700.0,835.0,159000.0,67500.0,Home Appliances EMI,265900.0,36,17990.0,Eligible
59,Male,Single,Professional,64200.0,Private,31.3,Government,Rented,10100.0,1,0,0.0,0.0,3810.0,12190.0,1620.0,No,0.0,525.0,155700.0,157300.0,E-commerce Shopping EMI,168800.0,23,19620.0,Not_Eligible
33,Female,Single,Professional,47200.0,Self-employed,7.2,Government,Own,0.0,7,5,6300.0,4990.0,3330.0,9460.0,2910.0,No,0.0,725.0,107200.0,53600.0,E-commerce Shopping EMI,181000.0,13,11310.0,Not_Eligible
52,Male,Married,Graduate,40900.0,Private,18.7,Government,Own,0.0,4,2,4230.0,3600.0,1870.0,9170.0,1530.0,No,0.0,692.0,150600.0,107800.0,E-commerce Shopping EMI,144400.0,20,12730.0,Eligible
29,Male,Single,Post Graduate,44800.0,Self-employed,2.3,Startup,Family,0.0,1,0,0.0,0.0,1570.0,6710.0,1270.0,No,0.0,655.0,247500.0,93300.0,Education EMI,171600.0,41,17050.0,Eligible
26,Female,Married,Graduate,37000.0,Self-employed,3.3,Startup,Rented,10800.0,3,1,3680.0,0.0,2430.0,7470.0,2290.0,No,0.0,736.0,211500.0,86400.0,Education EMI,439100.0,21,4640.0,Not_Eligible
49,Male,Single,Graduate,85100.0,Private,18.5,Government,Rented,22600.0,4,2,4570.0,430.0,5030.0,14410.0,8100.0,No,0.0,573.0,282000.0,124900.0,Vehicle EMI,1074900.0,63,18450.0,High_Risk
28,Male,Married,Post Graduate,50400.0,Private,5.2,Startup,Rented,5800.0,2,1,1410.0,0.0,1100.0,10440.0,4890.0,No,0.0,665.0,143300.0,123800.0,Home Appliances EMI,218400.0,18,15160.0,Eligible
30,Male,Married,Post Graduate,53800.0,Self-employed,5.1,Startup,Rented,6600.0,3,1,4900.0,0.0,1540.0,10390.0,4760.0,Yes,9300.0,640.0,118900.0,97600.0,Personal Loan EMI,471700.0,12,9060.0,Not_Eligible
36,Male,Single,Professional,77400.0,Private,8.9,Startup,Own,0.0,7,6,3570.0,1510.0,5710.0,15960.0,4570.0,No,0.0,671.0,230700.0,78600.0,Home Appliances EMI,244100.0,33,24230.0,Eligible
46,Female,Married,Post Graduate,103600.0,Self-employed,7.8,Startup,Rented,20900.0,1,0,0.0,0.0,6120.0,15460.0,9870.0,No,0.0,561.0,139100.0,27400.0,Vehicle EMI,211000.0,24,25820.0,High_Risk
25,Male,Single,High School,43800.0,Private,1.8,MNC,Own,0.0,1,0,0.0,0.0,3210.0,4490.0,4220.0,No,0.0,611.0,145500.0,115000.0,Vehicle EMI,94000.0,36,14190.0,High_Risk
29,Female,Married,Graduate,64100.0,Self-employed,3.0,Startup,Family,0.0,3,1,2080.0,0.0,3260.0,9840.0,4440.0,Yes,11500.0,683.0,259900.0,139700.0,Personal Loan EMI,402600.0,22,17290.0,High_Risk
37,Male,Married,Post Graduate,58600.0,Private,12.7,SME,Own,0.0,4,2,1150.0,11340.0,1850.0,9490.0,2260.0,Yes,12200.0,734.0,257200.0,174600.0,Education EMI,208100.0,46,12780.0,Eligible
50,Female,Single,Professional,70300.0,Private,21.1,Government,Family,0.0,3,2,3340.0,7670.0,4020.0,12400.0,3340.0,No,0.0,449.0,321900.0,15500.0,Home Appliances EMI,155400.0,10,22510.0,Not_Eligible
28,Female,Single,Graduate,45600.0,Self-employed,1.9,Startup,Family,0.0,7,6,1990.0,10770.0,3540.0,9480.0,4340.0,No,0.0,767.0,202300.0,27400.0,Vehicle EMI,588500.0,84,9010.0,Eligible
35,Male,Single,High School,44100.0,Private,11.2,SME,Own,0.0,4,3,5320.0,12510.0,1020.0,9200.0,1530.0,Yes,6600.0,575.0,56100.0,22100.0,Vehicle EMI,1399200.0,28,3690.0,Not_Eligible
31,Female,Single,Graduate,65900.0,Self-employed,7.7,SME,Rented,12400.0,8,6,7930.0,3930.0,3660.0,16680.0,2030.0,No,0.0,728.0,150900.0,147700.0,Vehicle EMI,748700.0,46,10740.0,Not_Eligible
36,Male,Married,Post Graduate,56000.0,Government,3.9,Government,Rented,8100.0,6,5,2800.0,5730.0,1300.0,12550.0,3080.0,Yes,11200.0,680.0,263400.0,24800.0,Home Appliances EMI,30500.0,10,5290.0,Eligible
34,Female,Single,Post Graduate,44300.0,Self-employed,5.7,Government,Family,0.0,2,0,0.0,0.0,1910.0,6200.0,3500.0,No,0.0,684.0,61600.0,33900.0,Vehicle EMI,290400.0,36,20470.0,Eligible
48,Male,Married,Graduate,53700.0,Government,19.4,Startup,Own,0.0,8,6,5480.0,8230.0,2970.0,14400.0,5150.0,No,0.0,629.0,202500.0,27800.0,E-commerce Shopping EMI,62500.0,18,10500.0,High_Risk
27,Female,Single,Graduate,42600.0,Private,4.0,Government,Own,0.0,4,2,4290.0,260.0,3040.0,10690.0,3180.0,No,0.0,492.0,111000.0,89400.0,Personal Loan EMI,128100.0,32,8840.0,Not_Eligible
58,Female,Married,Post Graduate,74500.0,Government,21.5,Government,Own,0.0,1,0,0.0,0.0,3910.0,12810.0,2230.0,No,0.0,669.0,106900.0,169400.0,Home Appliances EMI,114800.0,22,25920.0,Eligible
33,Male,Married,Graduate,33100.0,Self-employed,2.7,SME,Rented,6900.0,7,5,1800.0,10610.0,950.0,9520.0,2910.0,No,0.0,659.0,77000.0,83200.0,Personal Loan EMI,111300.0,52,500.0,Not_Eligible
60,Male,Married,Post Graduate,76000.0,Private,18.0,SME,Family,0.0,6,5,1560.0,12860.0,2630.0,16620.0,1620.0,No,0.0,684.0,428100.0,120600.0,Education EMI,240900.0,30,25530.0,Eligible
51,Female,Married,High School,61400.0,Private,16.6,SME,Rented,14200.0,2,1,1060.0,0.0,4150.0,9080.0,3770.0,No,0.0,674.0,256800.0,68800.0,E-commerce Shopping EMI,95700.0,21,18690.0,Eligible
37,Female,Married,Professional,75300.0,Private,10.2,Startup,Rented,12400.0,4,3,650.0,12120.0,5440.0,12630.0,1710.0,Yes,10400.0,632.0,342800.0,63700.0,Vehicle EMI,379100.0,24,12430.0,Not_Eligible
35,Male,Single,Graduate,40600.0,Private,11.4,SME,Family,0.0,3,2,3700.0,7120.0,2480.0,8180.0,1920.0,No,0.0,528.0,204600.0,120400.0,Education EMI,462600.0,34,8000.0,Not_Eligible
